start;end;path;frequency
apocalypse;elvis_costello;[creativeworkcontributedtobyagent,agentcollaborateswithagent,wifeof];5
amistad;peter_benchley;[moviedirectedbydirector,directordirectedmovie,createdbyagent];5
iron_man;jon_favreau;[moviestaractor,actorstarredinmovie,creativeworkcontributedtobyagent];5
bruce_almighty;jenny_mccarthy;[moviestaractor,hasspouse];5
amistad;extra_terrestrial;[moviedirectedbydirector,directordirectedmovie];5
apocalypse;charles_ii;[creativeworkcontributedtobyagent,hasfamilymember,brotherof];5
drama_movies;angelina_jole;[moviessuchasmovies,moviestaractor,hasspouse];5
extra_terrestrial;close_encounters;[moviedirectedbydirector,directordirectedmovie];5
drama_movies;big_lebowski;[moviessuchasmovies];5
empire_of_the_sun;amistad;[moviedirectedbydirector,directordirectedmovie];5
mission_impossible;renee_zellweger;[moviestaractor,actorstarredinmovie,moviestaractor];5
into_the_wild;sean_penn;[moviestaractor,haswife,wifeof];5
notes_on_a_scandal;bono;[moviestaractor,hasspouse,hasspouse];5
mission_impossible;tom_cruise;[moviestaractor,hasfamilymember,hasfamilymember];5
edward_scissorhands;wonderland;[moviedirectedbydirector,directordirectedmovie];5
apocalypse;mariam;[creativeworkcontributedtobyagent,brotherof,hasfamilymember];5
into_the_wild;sean_penn;[moviestaractor,haswife,hashusband];5
apocalypse;pharao;[creativeworkcontributedtobyagent,brotherof,hassibling];5
apocalypse;cephas;[creativeworkcontributedtobyagent,hasfamilymember,hassibling];5
apocalypse;amram;[creativeworkcontributedtobyagent,brotherof,personhasparent];5
the_talented_mr__ripley;matt_damon;[moviestaractor];5
the_talented_mr__ripley;matt_damon;[moviestaractor,actorworkedwithdirector,directorworkedwithactor];5
amistad;close_encounters;[moviedirectedbydirector,directordirectedmovie];5
the_godfather;al_pacino;[createdbyagent,agentcreated,moviestaractor];5
the_wild_one;marlon_brando;[moviestaractor,inverseofactorsuchasactor,actorsuchasactor];5
apocalypse;maurice;[creativeworkcontributedtobyagent,hasfamilymember,hassibling];5
apocalypse;john;[creativeworkcontributedtobyagent,brotherof,brotherof];5
superman_returns;brandon_routh;[moviestaractor,actorstarredinmovie,moviestaractor];5
top_gun;state_university;[moviestaractor,hasfamilymember,personbelongstoorganization];5
top_gun;tom_cruise;[moviestaractor];5
notes_on_a_scandal;cate_blanchett;[moviestaractor,wifeof,haswife];5
few_good_men;thriller_movies;[moviestaractor,actorstarredinmovie,inverseofmoviessuchasmovies];5
drama_movies;diary;[moviessuchasmovies,creativeworkcontributedtobyagent,agentcreated];5
edward_scissorhands;the_nightmare_before_christmas;[moviedirectedbydirector,directordirectedmovie];5
mission_impossible;minority_report;[moviestaractor,actorstarredinmovie];5
empire_of_the_sun;jaws;[moviedirectedbydirector,directordirectedmovie];5
sleepy_hollow;batman_returns;[moviedirectedbydirector,directordirectedmovie];5
sense_and_sensibility;edward_norton;[moviedirectedbydirector,directordirectedmovie,creativeworkcontributedtobyagent];5
scarface;dog_day_afternoon;[moviestaractor,actorstarredinmovie];5
a_few_good_men;chris_nolan;[moviestaractor,actorstarredinmovie,moviedirectedbydirector];5
mission_impossible;diane_keaton;[moviestaractor,hasfamilymember,hasspouse];5
sleepy_hollow;jack_nicholson;[moviedirectedbydirector,directordirectedmovie,moviestaractor];5
edward_scissorhands;christopher_walken;[moviedirectedbydirector,directordirectedmovie,moviestaractor];5
bowling_for_columbine;michael_moore;[moviedirectedbydirector];5
apocalypse;olivia;[creativeworkcontributedtobyagent,hasspouse];5
apocalypse;king;[creativeworkcontributedtobyagent,brotherof,personhasjobposition];5
into_the_wild;sean_penn;[moviestaractor,husbandof,wifeof];5
apocalypse;jacob;[creativeworkcontributedtobyagent,brotherof,hassibling];5
bruce_almighty;jenny_mccarthy;[moviestaractor,hasspouse,comediancanbethesameasfemale];5
a_few_good_men;five_easy_pieces;[moviestaractor,actorstarredinmovie];5
sleepy_hollow;world;[moviestaractor,hasspouse,agentcontrols];5
edward_scissorhands;johnny_depp;[moviestaractor,hasspouse,hashusband];5
wild_one;mario_puzo;[moviestaractor,actorstarredinmovie,creativeworkcontributedtobyagent];5
notes_on_a_scandal;kate_moss;[moviestaractor,hasspouse,hasspouse];5
bruce_almighty;bruce_almighty;[moviedirectedbydirector,directordirectedmovie];5
mission_impossible;state_university;[moviestaractor,hasfamilymember,persongraduatedschool];5
letters_from_iwo_jima;clint_eastwood;[moviestaractor,directorworkedwithactor,actorworkedwithdirector];5
blade_runner;blade_runner;[moviedirectedbydirector,directordirectedmovie];5
sleepy_hollow;tim_burton;[moviedirectedbydirector,actorstarredinmovie,moviestaractor];5
sleepy_hollow;christopher_walken;[moviestaractor,hasspouse,hasspouse];5
notes_on_a_scandal;katie_holmes;[moviestaractor,hasspouse,hasspouse];5
letters_from_iwo_jima;the_bridges_of_madison_county;[moviestaractor,directordirectedmovie];5
into_the_wild;mystic_river;[moviestaractor,actorstarredinmovie];5
sleepy_hollow;christopher_walken;[moviedirectedbydirector,directordirectedmovie,moviestaractor];5
notes_on_a_scandal;notes_on_a_scandal;[moviedirectedbydirector,directordirectedmovie];5
extra_terrestrial;peter_benchley;[moviedirectedbydirector,agentcontributedtocreativework,createdbyagent];5
apocalypse;jesus;[creativeworkcontributedtobyagent,hasfamilymember,parentofperson];5
top_gun;tom;[moviestaractor,hasfamilymember,wifeof];5
mission_impossible;jerry_maguire;[moviestaractor,actorstarredinmovie];5
amistad;steven_spielberg;[moviedirectedbydirector,agentcontributedtocreativework,moviedirectedbydirector];5
sleepy_hollow;renee_zellweger;[moviestaractor,hasspouse,hasspouse];5
american_gangster;ridley_scott;[moviedirectedbydirector];5
letters_from_iwo_jima;morgan_freeman;[moviestaractor,directorworkedwithactor];5
few_good_men;cameron_crowe;[moviestaractor,actorstarredinmovie,moviedirectedbydirector];5
bowling_for_columbine;michael_moore;[moviedirectedbydirector,directordirectedmovie,moviedirectedbydirector];5
the_godfather;francis_ford_coppola;[moviestaractor,actorstarredinmovie,moviedirectedbydirector];5
apocalypse;jude;[creativeworkcontributedtobyagent,brotherof,brotherof];5
virgin_suicides;virgin_suicides;[moviedirectedbydirector,directordirectedmovie];5
apocalypse;christ_child;[creativeworkcontributedtobyagent,hasfamilymember,hasfamilymember];5
wolf_man;joe_johnston;[moviedirectedbydirector,directordirectedmovie,moviedirectedbydirector];5
apocalypse;york;[creativeworkcontributedtobyagent,hasfamilymember,personborninlocation];5
apocalypse;marlon_brando;[moviedirectedbydirector,directordirectedmovie,creativeworkcontributedtobyagent];5
sleepy_hollow;new_york_city;[moviestaractor,hasspouse,personbornincity];5
sleepy_hollow;edward_scissorhands;[moviedirectedbydirector,directordirectedmovie];5
bowling_for_columbine;sicko;[moviedirectedbydirector,directordirectedmovie];5
few_good_men;risky_business;[moviestaractor,actorstarredinmovie];5
the_wild_one;the_godfather;[moviestaractor,actorstarredinmovie];5
empire_of_the_sun;roy_scheider;[moviedirectedbydirector,agentcontributedtocreativework,moviestaractor];5
sleepy_hollow;judy_greer;[moviestaractor,hasspouse,hasspouse];5
drama_movies;angelina_jolie;[moviessuchasmovies,moviestaractor,haswife];5
apocalypse;master001;[creativeworkcontributedtobyagent,hasfamilymember,hasfamilymember];5
sleepy_hollow;corpse_bride;[moviedirectedbydirector,directordirectedmovie];5
drama_movies;curious_case;[moviessuchasmovies,moviestaractor,actorstarredinmovie];5
sleepy_hollow;catherine_zeta_jones;[moviestaractor,hasspouse,hasspouse];5
apocalypse;greg;[creativeworkcontributedtobyagent,hasfamilymember,hassibling];5
extra_terrestrial;peter_benchley;[moviedirectedbydirector,directordirectedmovie,createdbyagent];5
edward_scissorhands;michael_keaton;[moviedirectedbydirector,actorstarredinmovie,moviestaractor];5
scarface;marlon_brando;[moviestaractor,actorstarredinmovie,moviestaractor];5
the_godfather;marlon_brando;[createdbyagent,agentcreated,moviestaractor];5
edward_scissorhands;jack_nicholson;[moviedirectedbydirector,directordirectedmovie,moviestaractor];5
apocalypse;charles_ii;[creativeworkcontributedtobyagent,brotherof,hassibling];5
edward_scissorhands;tim_burton;[moviedirectedbydirector,actorstarredinmovie,moviedirectedbydirector];5
few_good_men;tom;[moviestaractor,hasfamilymember,wifeof];5
sleepy_hollow;cameron_diaz;[moviestaractor,hasspouse,hasspouse];5
apocalypse;mary_green;[creativeworkcontributedtobyagent,hasspouse];5
apocalypse;yeshua;[creativeworkcontributedtobyagent,hasfamilymember,hassibling];5
the_patriot;the_patriot;[moviestaractor,actorstarredinmovie];5
drama_movies;troy;[moviessuchasmovies,moviestaractor,actorstarredinmovie];5
into_the_wild;sean_penn;[moviestaractor];5
orphans_of_the_storm;d_w_griffith;[moviedirectedbydirector];5
sleepy_hollow;audrina_patridge;[moviestaractor,hasspouse,hasspouse];5
amistad;thriller_movies;[moviedirectedbydirector,directordirectedmovie,inverseofmoviessuchasmovies];5
few_good_men;tom_katie;[moviestaractor,hasfamilymember,hasspouse];5
apocalypse;jethro;[creativeworkcontributedtobyagent,brotherof,hassibling];5
apocalypse;son;[creativeworkcontributedtobyagent,hasfamilymember,parentofperson];5
the_wild_one;al_pacino;[moviestaractor,actorstarredinmovie,moviestaractor];5
notes_on_a_scandal;cate_blanchett;[moviestaractor,hasspouse,hasspouse];5
sleepy_hollow;college;[moviestaractor,hasspouse,persongraduatedfromuniversity];5
empire_of_the_sun;steven_spielberg;[moviedirectedbydirector,directordirectedmovie,creativeworkcontributedtobyagent];5
sleepy_hollow;tim_burton;[moviedirectedbydirector,hasspouse,hasspouse];5
notes_on_a_scandal;jolie;[moviestaractor,hasspouse];5
apocalypse;gabrielle;[creativeworkcontributedtobyagent,hasspouse];5
the_talented_mr__ripley;matt_damon;[moviestaractor,husbandof,hashusband];5
bruce_almighty;mask;[moviestaractor,actorstarredinmovie];5
superman_returns;superman;[moviedirectedbydirector,directordirectedmovie];5
extra_terrestrial;steven_spielberg;[moviedirectedbydirector,agentcontributedtocreativework,moviedirectedbydirector];5
e_t_;tom_hanks;[moviedirectedbydirector,directordirectedmovie,moviestaractor];5
the_talented_mr__ripley;luciana_barroso;[moviestaractor,husbandof];5
notes_on_a_scandal;cate_blanchett;[moviedirectedbydirector,directordirectedmovie,moviestaractor];5
notes_on_a_scandal;andrew_upton;[moviestaractor,wifeof];5
sleepy_hollow;charlie_and_the_chocolate_factory;[moviedirectedbydirector,directordirectedmovie];5
apocalypse;jude;[creativeworkcontributedtobyagent,hasfamilymember,hasfamilymember];5
sleepy_hollow;ed_wood;[moviedirectedbydirector,directordirectedmovie];5
the_patriot;maverick;[moviestaractor,actorstarredinmovie];5
notes_on_a_scandal;jon_voight;[moviestaractor,hasspouse,hasspouse];5
southland_tales;richard_kelly;[moviedirectedbydirector,directordirectedmovie,moviedirectedbydirector];5
apocalypse;california;[creativeworkcontributedtobyagent,hasfamilymember,personmovedtostateorprovince];5
apocalypse;warren_zevon;[creativeworkcontributedtobyagent,agentcollaborateswithagent];5
scarface;mario_puzo;[moviestaractor,actorstarredinmovie,creativeworkcontributedtobyagent];5
edward_scissorhands;blow;[moviestaractor,actorstarredinmovie];5
empire_of_the_sun;peter_benchley;[moviedirectedbydirector,agentcontributedtocreativework,creativeworkcontributedtobyagent];5
amistad;hook;[moviedirectedbydirector,directordirectedmovie];5
norma_rae;sally_field;[moviestaractor];5
wild_one;the_wild_one;[moviestaractor,actorstarredinmovie];5
edward_scissorhands;michael_keaton;[moviedirectedbydirector,directordirectedmovie,moviestaractor];5
sleepy_hollow;shakira;[moviestaractor,hasspouse,hasspouse];5
hero;hero;[moviedirectedbydirector,directordirectedmovie];5
guess_who_s_coming_to_dinner;guess_who_s_coming_to_dinner;[moviestaractor,actorstarredinmovie];5
halloween;the_thing;[moviedirectedbydirector,directordirectedmovie];5
extra_terrestrial;steven_spielberg;[moviedirectedbydirector,agentcontributedtocreativework,creativeworkcontributedtobyagent];5
superman_returns;zack_snyder;[moviestaractor,actorstarredinmovie,moviedirectedbydirector];5
e_t_;spielberg;[moviedirectedbydirector];5
sleepy_hollow;ludacris;[moviestaractor,hasspouse,hasspouse];5
few_good_men;renee_zellweger;[moviestaractor,actorstarredinmovie,moviestaractor];5
guess_who_s_coming_to_dinner;on_golden_pond;[moviestaractor,actorstarredinmovie];5
edward_scissorhands;chris_nolan;[moviedirectedbydirector,directordirectedmovie,moviedirectedbydirector];5
apocalypse;deborah;[creativeworkcontributedtobyagent,hasspouse];5
apocalypse;eleazar_the_priest;[creativeworkcontributedtobyagent,brotherof,hasbrother];5
into_the_wild;robin_wright_penn;[moviestaractor,hasspouse];5
apocalypse;alexander;[creativeworkcontributedtobyagent,hasfamilymember,hassibling];5
the_talented_mr__ripley;anthony_minghella;[moviestaractor,actorstarredinmovie,moviedirectedbydirector];5
sleepy_hollow;scarlett_johansson;[moviestaractor,hasspouse,hasfamilymember];5
drama_movies;diary;[moviessuchasmovies,createdbyagent,agentcreated];5
top_gun;jersey;[moviestaractor,hasfamilymember,personborninlocation];5
apocalypse;holy_trinity;[creativeworkcontributedtobyagent,hasfamilymember,parentofperson];5
empire_of_the_sun;peter_benchley;[moviedirectedbydirector,agentcontributedtocreativework,createdbyagent];5
apocalypse;samuel;[creativeworkcontributedtobyagent,brotherof,hassibling];5
drama_movies;big_lebowski;[moviessuchasmovies,moviestaractor,actorstarredinmovie];5
few_good_men;rachael_ray;[moviestaractor,hasfamilymember,hasspouse];5
jfk;michael_douglas;[moviestaractor,actorstarredinmovie,moviestaractor];5
apocalypse;aharon;[creativeworkcontributedtobyagent,brotherof,hassibling];5
sleepy_hollow;tim_burton;[moviestaractor,actorstarredinmovie,moviedirectedbydirector];5
empire_of_the_sun;peter_benchley;[moviedirectedbydirector,directordirectedmovie,creativeworkcontributedtobyagent];5
drama_movies;john_goodman;[moviessuchasmovies,moviestaractor];5
extra_terrestrial;peter_benchley;[moviedirectedbydirector,agentcontributedtocreativework,creativeworkcontributedtobyagent];5
virgin_suicides;lost_in_translation;[moviedirectedbydirector,directordirectedmovie];5
notes_on_a_scandal;brad_pitt;[moviestaractor,hasspouse,hashusband];5
extra_terrestrial;jurassic_park;[moviedirectedbydirector,directordirectedmovie];5
sleepy_hollow;college;[moviestaractor,hasspouse,personbelongstoorganization];5
apocalypse;charles;[creativeworkcontributedtobyagent,hasfamilymember,hassibling];5
sleepy_hollow;chris_nolan;[moviedirectedbydirector,directordirectedmovie,moviedirectedbydirector];5
billy_elliot;billy_elliot;[moviedirectedbydirector,directordirectedmovie];5
amistad;steven_spielberg;[moviedirectedbydirector,directordirectedmovie,creativeworkcontributedtobyagent];5
top_gun;tom_katie;[moviestaractor,hasfamilymember,hasspouse];5
the_talented_mr__ripley;rounders;[moviestaractor,actorstarredinmovie];5
superman_returns;zack_snyder;[moviedirectedbydirector,directordirectedmovie,moviedirectedbydirector];5
top_gun;rosario_dawson;[moviestaractor,hasfamilymember,hasspouse];5
apocalypse;simon;[creativeworkcontributedtobyagent,hasfamilymember,hassibling];5
the_talented_mr__ripley;matt_damon;[moviedirectedbydirector,directordirectedmovie,moviestaractor];5
apocalypse;andrew;[creativeworkcontributedtobyagent,hasfamilymember,hassibling];5
the_patriot;randall_wallace;[moviestaractor,actorstarredinmovie,moviedirectedbydirector];5
hero;zhang_yimou;[moviedirectedbydirector,directordirectedmovie,moviedirectedbydirector];5
apocalypse;animation;[creativeworkcontributedtobyagent,agentcollaborateswithagent];5
into_the_wild;sean_penn;[moviestaractor,hasspouse,hasspouse];5
edward_scissorhands;tim_burton;[moviestaractor,actorstarredinmovie,moviedirectedbydirector];5
sleepy_hollow;ricky_gervais;[moviestaractor,hasspouse,hasspouse];5
few_good_men;tom_mankiewicz;[moviestaractor,actorstarredinmovie,moviedirectedbydirector];5
apocalypse;adaptation;[moviedirectedbydirector,directorworkedwithactor,actorstarredinmovie];5
apocalypse;greg;[creativeworkcontributedtobyagent,brotherof,hassibling];5
sleepy_hollow;state_university;[moviestaractor,hasspouse,personattendsschool];5
the_patriot;mel_gibson;[moviestaractor,actorstarredinmovie,moviedirectedbydirector];5
mission_impossible;cameron_crowe;[moviestaractor,actorstarredinmovie,moviedirectedbydirector];5
drama_movies;angelina_jolie;[moviessuchasmovies,moviestaractor,hasfamilymember];5
empire_of_the_sun;steven_spielberg;[moviedirectedbydirector,agentcontributedtocreativework,creativeworkcontributedtobyagent];5
top_gun;david_letterman;[moviestaractor,hasfamilymember,hasspouse];5
edward_scissorhands;corpse_bride;[moviedirectedbydirector,directordirectedmovie];5
sleepy_hollow;pam_anderson;[moviestaractor,hasspouse,hasspouse];5
e_t_;steven_spielberg;[moviedirectedbydirector,directordirectedmovie,moviedirectedbydirector];5
apocalypse;window;[creativeworkcontributedtobyagent,agentcollaborateswithagent,agentinvolvedwithitem];5
notes_on_a_scandal;dan_futterman;[moviestaractor,hasspouse,hasspouse];5
top_gun;jolie;[moviestaractor,husbandof,hasspouse];5
edward_scissorhands;edward_scissorhands;[moviedirectedbydirector,directordirectedmovie];5
edward_scissorhands;public_enemies;[moviestaractor,actorstarredinmovie];5
the_talented_mr__ripley;good_will_hunting;[moviestaractor,actorstarredinmovie];5
edward_scissorhands;tim_burton;[moviedirectedbydirector,actorstarredinmovie,moviestaractor];5
notes_on_a_scandal;antonio_bandaras;[moviestaractor,hasspouse,hasspouse];5
sense_and_sensibility;ang_lee;[moviedirectedbydirector];5
few_good_men;jon_stewart;[moviestaractor,hasfamilymember,hasspouse];5
top_gun;top_gun;[moviestaractor,actorstarredinmovie];5
cabaret;bob_fosse;[moviestaractor,actorstarredinmovie,moviedirectedbydirector];5
edward_scissorhands;helena_bonham_carter;[moviedirectedbydirector,hasspouse];5
mission_impossible;california;[moviestaractor,hasfamilymember,personmovedtostateorprovince];5
letters_from_iwo_jima;clint_eastwood;[moviestaractor,actorstarredinmovie,moviedirectedbydirector];5
jfk;jfk;[moviedirectedbydirector,directordirectedmovie];5
superman_returns;bryan_singer;[moviedirectedbydirector];5
top_gun;minority_report;[moviestaractor,actorstarredinmovie];5
wild_one;wild_one;[moviestaractor,actorstarredinmovie];5
letters_from_iwo_jima;gran_torino;[moviestaractor,directordirectedmovie];5
apocalypse;saint_john;[creativeworkcontributedtobyagent,hasfamilymember,hasfamilymember];5
my_darling_clementine;john_ford;[moviedirectedbydirector];5
mission_impossible;rachael_ray;[moviestaractor,hasfamilymember,hasspouse];5
sleepy_hollow;tom_mankiewicz;[moviedirectedbydirector,actorstarredinmovie,moviedirectedbydirector];5
apocalypse;godfather;[moviedirectedbydirector,directordirectedmovie];5
few_good_men;katie;[moviestaractor,hasfamilymember];5
notes_on_a_scandal;wesley;[moviestaractor,hasspouse,hasspouse];5
jfk;jfk;[moviestaractor,agentcontributedtocreativework];5
thomas_crown_affair;pierce_brosnan;[moviestaractor];5
notes_on_a_scandal;elton_john;[moviestaractor,hasspouse,hasspouse];5
apocalypse;mariam;[creativeworkcontributedtobyagent,brotherof,hassibling];5
apocalypse;amy;[creativeworkcontributedtobyagent,husbandof];5
sleepy_hollow;heath_ledger;[moviedirectedbydirector,directordirectedmovie,moviestaractor];5
a_few_good_men;tim_burton;[moviestaractor,actorstarredinmovie,moviestaractor];5
drama_movies;choke;[moviessuchasmovies,createdbyagent,agentcontributedtocreativework];5
apocalypse;martha;[creativeworkcontributedtobyagent,hasfamilymember,husbandof];5
top_gun;cameron_crowe;[moviestaractor,actorstarredinmovie,moviedirectedbydirector];5
blade_runner;russell_crowe;[moviedirectedbydirector,directordirectedmovie,moviestaractor];5
apocalypse;shane_warne;[creativeworkcontributedtobyagent,agentcollaborateswithagent,hasspouse];5
mission_impossible;top_gun;[moviestaractor,actorstarredinmovie];5
apocalypse;elijah_the_prophets;[creativeworkcontributedtobyagent,brotherof,hassibling];5
top_gun;tom_cruise;[moviestaractor,husbandof,hashusband];5
apocalypse;elizabeth;[creativeworkcontributedtobyagent,hasfamilymember,hasfamilymember];5
the_wild_one;robert_deniro;[moviestaractor,inverseofactorsuchasactor,actorsuchasactor];5
mission_impossible;few_good_men;[moviestaractor,actorstarredinmovie];5
iron_man;jon_favreau;[creativeworkcontributedtobyagent];5
apocalypse;james001;[creativeworkcontributedtobyagent,brotherof];5
apocalypse;jeremiah;[creativeworkcontributedtobyagent,brotherof,hasbrother];5
sleepy_hollow;connelly;[moviestaractor,hasspouse,hasspouse];5
wild_one;movie_actors;[moviestaractor,inverseofactorsuchasactor];5
apocalypse;liz_hurley;[creativeworkcontributedtobyagent,agentcollaborateswithagent];5
apocalypse;state_university;[creativeworkcontributedtobyagent,husbandof,persongraduatedschool];5
mission_impossible;jolie;[moviestaractor,husbandof,hasspouse];5
apocalypse;eleazar;[creativeworkcontributedtobyagent,brotherof,hasbrother];5
orphans_of_the_storm;d_w_griffith;[moviedirectedbydirector,directordirectedmovie,moviedirectedbydirector];5
notes_on_a_scandal;antonio_banderas;[moviestaractor,hasspouse,hasspouse];5
amistad;jaws;[moviedirectedbydirector,agentcontributedtocreativework];5
few_good_men;a_few_good_men;[moviestaractor,actorstarredinmovie];5
empire_of_the_sun;jurassic_park;[moviedirectedbydirector,directordirectedmovie];5
drama_movies;fight_club;[moviessuchasmovies,createdbyagent,agentcontributedtocreativework];5
extra_terrestrial;roy_scheider;[moviedirectedbydirector,agentcontributedtocreativework,moviestaractor];5
apocalypse;peter;[creativeworkcontributedtobyagent,brotherof,hasbrother];5
edward_scissorhands;chris_nolan;[moviedirectedbydirector,actorstarredinmovie,moviedirectedbydirector];5
notes_on_a_scandal;gia;[moviestaractor,hasspouse,hasspouse];5
drama_movies;survivor;[moviessuchasmovies,creativeworkcontributedtobyagent,agentcreated];5
apocalypse;ethel;[creativeworkcontributedtobyagent,hasspouse];5
mission_impossible;jon_stewart;[moviestaractor,hasfamilymember,hasspouse];5
letters_from_iwo_jima;clint_eastwood;[moviestaractor,directordirectedmovie,moviestaractor];5
amistad;peter_benchley;[moviedirectedbydirector,directordirectedmovie,creativeworkcontributedtobyagent];5
apocalypse;eleazar_the_priest;[creativeworkcontributedtobyagent,brotherof,hassibling];5
orphans_of_the_storm;way_down_east;[moviedirectedbydirector,directordirectedmovie];5
into_the_wild;sean_penn;[moviestaractor,husbandof,hashusband];5
top_gun;jon_stewart;[moviestaractor,hasfamilymember,hasspouse];5
apocalypse;esau;[creativeworkcontributedtobyagent,brotherof,hassibling];5
sleepy_hollow;christopher_walken;[moviestaractor];5
notes_on_a_scandal;pitt;[moviestaractor,hasspouse,hasfamilymember];5
wild_one;godfather;[moviestaractor,actorstarredinmovie];5
notes_on_a_scandal;cate_blanchett;[moviestaractor,actorstarredinmovie,moviestaractor];5
southland_tales;southland_tales;[moviedirectedbydirector,directordirectedmovie];5
apocalypse;genevieve;[creativeworkcontributedtobyagent,hasspouse];5
the_godfather;the_godfather;[createdbyagent,agentcreated];5
apocalypse;cross;[creativeworkcontributedtobyagent,hasfamilymember,hasfamilymember];5
apocalypse;york;[creativeworkcontributedtobyagent,brotherof,personborninlocation];5
empire_of_the_sun;thriller_movies;[moviedirectedbydirector,agentcontributedtocreativework,inverseofmoviessuchasmovies];5
superman_returns;richard_donner;[moviedirectedbydirector,directordirectedmovie,moviedirectedbydirector];5
letters_from_iwo_jima;million_dollar_baby;[moviestaractor,directordirectedmovie];5
the_godfather;wild_one;[moviestaractor,actorstarredinmovie];5
the_talented_mr__ripley;john_dahl;[moviestaractor,actorstarredinmovie,moviedirectedbydirector];5
letters_from_iwo_jima;clint_eastwood;[moviestaractor,actorstarredinmovie,creativeworkcontributedtobyagent];5
apocalypse;betty_grable;[creativeworkcontributedtobyagent,hasfamilymember,hasspouse];5
apocalypse;ian_hunter;[creativeworkcontributedtobyagent,agentcollaborateswithagent];5
the_godfather;movie_actors;[moviestaractor,inverseofactorsuchasactor];5
amistad;jaws;[moviedirectedbydirector,directordirectedmovie];5
the_patriot;mel_gibson;[moviestaractor];5
wild_one;mario_puzo;[moviestaractor,actorstarredinmovie,createdbyagent];5
the_patriot;braveheart;[moviestaractor,directordirectedmovie];5
the_talented_mr__ripley;diego_luna;[moviestaractor,actorworkedwithdirector,directorworkedwithactor];5
a_few_good_men;christian_bale;[moviestaractor,actorstarredinmovie,moviestaractor];5
apocalypse;cephas;[creativeworkcontributedtobyagent,brotherof,hassibling];5
the_godfather;marlon_brando;[creativeworkcontributedtobyagent,agentcontributedtocreativework,moviestaractor];5
apocalypse;blessed_sacrament;[creativeworkcontributedtobyagent,hasfamilymember,hasfamilymember];5
edward_scissorhands;vanessa_paradis;[moviestaractor,hasspouse];5
few_good_men;edward_zwick;[moviestaractor,actorstarredinmovie,moviedirectedbydirector];5
cabaret;liza_minnelli;[moviedirectedbydirector,directordirectedmovie,moviestaractor];5
apocalypse;high_school;[creativeworkcontributedtobyagent,hasfamilymember,personattendsschool];5
edward_scissorhands;big_fish;[moviedirectedbydirector,directordirectedmovie];5
the_talented_mr__ripley;anthony_minghella;[moviedirectedbydirector,directordirectedmovie,moviedirectedbydirector];5
superman_returns;x_men_2;[moviedirectedbydirector,directordirectedmovie];5
extra_terrestrial;thriller_movies;[moviedirectedbydirector,directordirectedmovie,inverseofmoviessuchasmovies];5
the_patriot;mel_gibson;[moviestaractor,actorstarredinmovie,creativeworkcontributedtobyagent];5
sleepy_hollow;shania_twain;[moviestaractor,hasspouse,hasspouse];5
the_wild_one;on_the_waterfront;[moviestaractor,actorstarredinmovie];5
apocalypse;john;[creativeworkcontributedtobyagent,hasfamilymember,brotherof];5
wild_one;al_pacino;[moviestaractor,actorstarredinmovie,moviestaractor];5
sense_and_sensibility;edward_norton;[moviedirectedbydirector,directordirectedmovie,moviestaractor];5
empire_of_the_sun;peter_benchley;[moviedirectedbydirector,directordirectedmovie,createdbyagent];5
iron_man;guy_ritchie;[moviestaractor,actorstarredinmovie,moviedirectedbydirector];5
amistad;peter_benchley;[moviedirectedbydirector,agentcontributedtocreativework,creativeworkcontributedtobyagent];5
edward_scissorhands;heath_ledger;[moviedirectedbydirector,actorstarredinmovie,moviestaractor];5
drama_movies;fight_club;[moviessuchasmovies,createdbyagent,agentcreated];5
apocalypse;law;[creativeworkcontributedtobyagent,brotherof,agentcontributedtocreativework];5
few_good_men;christian_bale;[moviestaractor,actorstarredinmovie,moviestaractor];5
a_few_good_men;stanley_kubrick;[moviestaractor,actorstarredinmovie,moviedirectedbydirector];5
showboat;vegas;[subpartof,locatedat,buildinglocatedincity];5
edward_scissorhands;heath_ledger;[moviedirectedbydirector,directordirectedmovie,moviestaractor];5
amistad;spielberg;[moviedirectedbydirector,directordirectedmovie,moviedirectedbydirector];5
jfk;platoon;[moviedirectedbydirector,directordirectedmovie];5
scarface;al_pacino;[moviestaractor];5
the_godfather;marlon_brando;[moviestaractor,actorstarredinmovie,creativeworkcontributedtobyagent];5
apocalypse;daniel;[creativeworkcontributedtobyagent,brotherof,hassibling];5
sleepy_hollow;alice_in_wonderland;[moviedirectedbydirector,directordirectedmovie];5
billy_elliot;stephen_daldry;[moviedirectedbydirector];5
fifth_element;luc_besson;[moviedirectedbydirector,directorworkedwithactor,actorworkedwithdirector];5
thomas_crown_affair;pierce_brosnan;[moviestaractor,haswife,wifeof];5
showboat;vegas_casino;[subpartof,citycontainsbuilding,atlocation];5
bruce_almighty;jim_carrey;[moviestaractor];5
apocalypse;lord_jesus;[creativeworkcontributedtobyagent,hasfamilymember,hasfamilymember];5
the_talented_mr__ripley;jodie_foster;[moviestaractor,actorworkedwithdirector,directorworkedwithactor];5
apocalypse;joseph;[creativeworkcontributedtobyagent,brotherof,hassibling];5
apocalypse;john;[moviedirectedbydirector,directordirectedmovie,creativeworkcontributedtobyagent];5
wild_one;francis_ford_coppola;[moviestaractor,actorstarredinmovie,moviedirectedbydirector];5
cabaret;liza_minnelli;[moviestaractor,hasspouse,hasspouse];5
