start;end;path;frequency
salmonella;artichokes;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];48
salmonella;potato;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,inverseofagriculturalproductcookedwithagricultureproduct];48
salmonella;cattle;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpreyson];48
salmonella;chopped_onion;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,agriculturalproductcookedwithagriculturalproduct];48
salmonella;gibbons;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,inverseofmammalsuchasmammal];48
salmonella;wounds;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofemotionassocietedwithdisease,emotionassociatedwithdisease];48
salmonella;voles;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpreyson];48
salmonella;basenjis;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,agentcompeteswithagent];48
salmonella;seizures;[bacteriaisthecausativeagentofphysiologicalcondition,inverseoffoodcancausedisease,foodcancausedisease];48
salmonella;omnivores;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,agentcompeteswithagent];48
salmonella;lambs;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalistypeofanimal];48
salmonella;river_otters;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,agentcompeteswithagent];48
salmonella;cheetah;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaltypehasanimal];48
salmonella;sharks;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpredators];48
salmonella;hummingbirds;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaltypehasanimal];48
salmonella;chameleons;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpreyson];48
salmonella;oil;[bacteriaisthecausativeagentofphysiologicalcondition,inverseoffoodcancausedisease,inverseofagriculturalproductcookedwithagricultureproduct];48
salmonella;stoats;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaltypehasanimal];48
salmonella;kwazulu_natal;[bacteriaisthecausativeagentofphysiologicalcondition,inverseoffoodcancausedisease,agriculturalproductgrowinginstateorprovince];48
salmonella;woodchucks;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpreyson];48
salmonella;larger_animals;[bacteriacancauseillnessfromfood,agriculturalproductcomingfromvertebrate,agentcompeteswithagent];48
salmonella;pheasants;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalistypeofanimal];48
salmonella;horses;[bacteriacancauseillnessfromfood,agriculturalproductcomingfromvertebrate,animaltypehasanimal];48
salmonella;dolphins;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,specializationof];48
salmonella;peppercorns;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,inverseofagriculturalproductcookedwithagricultureproduct];48
salmonella;grape_tomatoes;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];48
borrelia_burgdorferi;anxiety;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofemotionassocietedwithdisease,emotionassociatedwithdisease];48
salmonella;curry;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,inverseofagriculturalproductcookedwithagricultureproduct];48
salmonella;hamsters;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalistypeofanimal];48
salmonella;gazelle;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,agentcompeteswithagent];48
salmonella;little_olive_oil;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];48
salmonella;wine_vinegar;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,inverseofagriculturalproductcookedwithagricultureproduct];48
salmonella;mountain_goats;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaltypehasanimal];48
salmonella;lemon_juice;[bacteriaisthecausativeagentofphysiologicalcondition,inverseoffoodcancausedisease,inverseofagriculturalproductcookedwithagricultureproduct];48
salmonella;deer;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaltypehasanimal];48
salmonella;family_pets;[bacteriacancauseillnessfromfood,agriculturalproductcomingfromvertebrate,animaltypehasanimal];48
salmonella;bay_leaves;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,agriculturalproductcookedwithagriculturalproduct];48
salmonella;small_dogs;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpredators];48
salmonella;yaks;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,agentcompeteswithagent];48
salmonella;girls;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,agentcompeteswithagent];48
salmonella;family_pets;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,specializationof];48
salmonella;cucumber;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,inverseofagriculturalproductcookedwithagricultureproduct];48
salmonella;fox;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaltypehasanimal];48
salmonella;red_onion;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];48
salmonella;deer;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,specializationof];48
salmonella;rhino;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpredators];48
e__coli;carnivores;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpreyson];48
salmonella;small_pets;[bacteriacancauseillnessfromfood,agriculturalproductcomingfromvertebrate,animalpreyson];48
salmonella;termites;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,agentcompeteswithagent];48
salmonella;bats;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpreyson];48
salmonella;primates;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalistypeofanimal];48
salmonella;livestock;[bacteriacancauseillnessfromfood,agriculturalproductcomingfromvertebrate,animalpreyson];48
salmonella;wildebeest;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpreyson];48
salmonella;black_bear;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaltypehasanimal];48
salmonella;type_2_diabetes;[bacteriaisthecausativeagentofphysiologicalcondition,inverseoffooddecreasestheriskofdisease,fooddecreasestheriskofdisease];48
salmonella;wild_cats;[bacteriacancauseillnessfromfood,agriculturalproductcomingfromvertebrate,animaltypehasanimal];48
salmonella;shrimp;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaltypehasanimal];48
salmonella;squirrels;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalistypeofanimal];48
salmonella;bobcats;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpredators];48
salmonella;pig;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaltypehasanimal];48
salmonella;milk;[bacteriacancauseillnessfromfood,agriculturalproductcomingfromvertebrate,animaleatfood];48
salmonella;rosemary;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,inverseofagriculturalproductcookedwithagricultureproduct];48
salmonella;residents;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,agentcompeteswithagent];48
salmonella;bacterial_infection;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];48
salmonella;rhino;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaltypehasanimal];48
salmonella;cattle;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaltypehasanimal];48
salmonella;polar_bears;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpredators];48
salmonella;man;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpreyson];48
salmonella;black_bears;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,generalizationof];48
salmonella;seals;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,generalizationof];48
salmonella;wild_turkeys;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaltypehasanimal];48
salmonella;hawks;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaltypehasanimal];48
salmonella;oysters;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalsuchasinvertebrate];48
salmonella;cancer_victims;[bacteriaisthecausativeagentofphysiologicalcondition,inverseoffooddecreasestheriskofdisease,fooddecreasestheriskofdisease];48
salmonella;geese;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpreyson];48
salmonella;geese;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalistypeofanimal];48
salmonella;orange_juice;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,agriculturalproductcookedwithagriculturalproduct];48
salmonella;chicken;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalistypeofanimal];48
salmonella;young_children;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,agentcompeteswithagent];48
salmonella;hyenas;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalistypeofanimal];48
salmonella;vultures;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,agentcompeteswithagent];48
salmonella;green_onions;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];48
salmonella;dolphins;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaltypehasanimal];48
salmonella;moles;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpredators];48
salmonella;ponies;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalistypeofanimal];48
salmonella;gorillas;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpreyson];48
salmonella;brown_bears;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,generalizationof];48
salmonella;exotic_animals;[bacteriacancauseillnessfromfood,agriculturalproductcomingfromvertebrate,animaltypehasanimal];48
salmonella;wild_horses;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaltypehasanimal];48
salmonella;chillies;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];48
salmonella;raccoons;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,agentcompeteswithagent];48
salmonella;raccoon;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpredators];48
salmonella;lemurs;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,generalizationof];48
salmonella;camelids;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,agentcompeteswithagent];48
salmonella;prairie_dogs;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalistypeofanimal];48
salmonella;orcas;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaltypehasanimal];48
salmonella;kangaroos;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpredators];48
salmonella;red_deer;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpreyson];48
salmonella;mandrill;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,inverseofmammalsuchasmammal];48
salmonella;pheasants;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpreyson];48
salmonella;boar;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpreyson];48
salmonella;buffaloes;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpreyson];48
salmonella;butterflies;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaltypehasanimal];48
salmonella;vermin;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaltypehasanimal];48
salmonella;exotic_pets;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,agentcompeteswithagent];48
salmonella;chipotle;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,agriculturalproductcookedwithagriculturalproduct];48
salmonella;orcas;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpredators];48
salmonella;donkeys;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpreyson];48
shigella;strain;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofbacteriaisthecausativeagentofphysiologicalcondition,bacteriaisthecausativeagentofphysiologicalcondition];48
salmonella;small_mammals;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalsuchasinsect];48
salmonella;nonhuman_primates;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaltypehasanimal];48
salmonella;brown_bears;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaltypehasanimal];48
salmonella;falcons;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,generalizationof];48
salmonella;house_pets;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpredators];48
salmonella;green_beans;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];48
salmonella;florida;[bacteriaisthecausativeagentofphysiologicalcondition,inverseoffoodcancausedisease,agriculturalproductgrowinginstateorprovince];48
salmonella;bears;[bacteriacancauseillnessfromfood,agriculturalproductcomingfromvertebrate,animaltypehasanimal];48
salmonella;broccoli;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];48
salmonella;seals;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpredators];48
salmonella;primates;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpreyson];48
salmonella;great_apes;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,generalizationof];48
salmonella;minke_whales;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,generalizationof];48
salmonella;turkey;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaltypehasanimal];48
salmonella;steak;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,agriculturalproductcookedwithagriculturalproduct];48
salmonella;carrot;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];48
salmonella;polar_bears;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpreyson];48
salmonella;individuals;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpreyson];48
salmonella;salamanders;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaltypehasanimal];48
salmonella;marsupials;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,agentcompeteswithagent];48
salmonella;shrimp;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];48
salmonella;fennel;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];48
salmonella;hyperactivity;[bacteriaisthecausativeagentofphysiologicalcondition,inverseoffoodcancausedisease,foodcancausedisease];48
salmonella;deer;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpreyson];48
salmonella;wolves;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalistypeofanimal];48
salmonella;emus;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaltypehasanimal];48
salmonella;dairy_cows;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpredators];48
salmonella;rosemary;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];48
salmonella;grape_tomatoes;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];48
salmonella;zebra;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaltypehasanimal];48
salmonella;jackals;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaltypehasanimal];48
salmonella;pheasants;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,generalizationof];48
salmonella;flies;[bacteriaisthecausativeagentofphysiologicalcondition,inverseoffoodcancausedisease,agriculturalproducttoattractinsect];48
salmonella;leopards;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,generalizationof];48
salmonella;greyhounds;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpreyson];48
salmonella;chemicals;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,inverseofagriculturalproductcomingfromvertebrate];48
salmonella;emus;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalistypeofanimal];48
salmonella;killer_whales;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpreyson];48
salmonella;alpacas;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpreyson];48
salmonella;sausage;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,agriculturalproductcookedwithagriculturalproduct];48
salmonella;tuberculosis;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofbacteriaisthecausativeagentofphysiologicalcondition,bacteriaisthecausativeagentofphysiologicalcondition];48
salmonella;virgin_olive_oil;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,inverseofagriculturalproductcookedwithagricultureproduct];48
salmonella;maharashtra;[bacteriaisthecausativeagentofphysiologicalcondition,inverseoffoodcancausedisease,agriculturalproductgrowinginstateorprovince];48
salmonella;raptors;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,generalizationof];48
salmonella;tiger;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaltypehasanimal];48
salmonella;pigeons;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,agentcompeteswithagent];48
salmonella;wading_birds;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,agentcompeteswithagent];48
salmonella;eggplants;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,inverseofagriculturalproductcookedwithagricultureproduct];48
salmonella;panthers;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,agentcompeteswithagent];48
salmonella;virgin_olive_oil;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];48
salmonella;brown_rice;[bacteriaisthecausativeagentofphysiologicalcondition,inverseoffoodcancausedisease,inverseofvegetablecanbeservedwithgrain];48
salmonella;cranes;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,agentcompeteswithagent];48
salmonella;fowls;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,agentcompeteswithagent];48
salmonella;mussels;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalsuchasinvertebrate];48
salmonella;greens;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];48
salmonella;hippopotamuses;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpreyson];48
salmonella;over_the_counter_pain;[bacteriaisthecausativeagentofphysiologicalcondition,physiologicalconditionpossiblytreatedbydrug,drugpossiblytreatsphysiologicalcondition];48
salmonella;poblano;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];48
e__coli;neurological_disorders;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];48
e__coli;library;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,agentcompeteswithagent];48
salmonella;non_ulcer_dyspepsia;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofbacteriaisthecausativeagentofphysiologicalcondition,bacteriaisthecausativeagentofphysiologicalcondition];48
salmonella;rhinoceros;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpredators];48
salmonella;field_mice;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaltypehasanimal];48
salmonella;fowls;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpreyson];48
salmonella;production;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofbacteriaisthecausativeagentofphysiologicalcondition,bacteriaisthecausativeagentofphysiologicalcondition];48
salmonella;ostriches;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalistypeofanimal];48
salmonella;elk;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpredators];48
salmonella;puppies;[bacteriacancauseillnessfromfood,agriculturalproductcomingfromvertebrate,animalistypeofanimal];48
salmonella;domesticated_animals;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,agentcompeteswithagent];48
salmonella;mangoes;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];48
salmonella;snow_leopard;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaltypehasanimal];48
salmonella;n3_egg;[bacteriaisthecausativeagentofphysiologicalcondition,inverseoffoodcancausedisease,inverseofagriculturalproductcookedwithagricultureproduct];48
salmonella;whitetail_deer;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaltypehasanimal];48
salmonella;avocado;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];48
salmonella;breast_disease;[bacteriaisthecausativeagentofphysiologicalcondition,inverseoffooddecreasestheriskofdisease,fooddecreasestheriskofdisease];48
salmonella;giraffe;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpredators];48
salmonella;bear;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpreyson];48
salmonella;ducks;[bacteriacancauseillnessfromfood,agriculturalproductcomingfromvertebrate,animaltypehasanimal];48
salmonella;peacocks;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpreyson];48
salmonella;chipmunks;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalistypeofanimal];48
salmonella;jalapeno_peppers;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,agriculturalproductcookedwithagriculturalproduct];48
salmonella;bears;[bacteriacancauseillnessfromfood,agriculturalproductcomingfromvertebrate,animalpreyson];48
salmonella;laboratory;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaltypehasanimal];48
salmonella;condors;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpredators];48
salmonella;dairy_cows;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaltypehasanimal];48
salmonella;barn_owls;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaltypehasanimal];48
salmonella;summer_squash;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];48
salmonella;squash;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];48
salmonella;big_cats;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaltypehasanimal];48
salmonella;artichoke_hearts;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,agriculturalproductcookedwithagriculturalproduct];48
salmonella;psychiatric_disorders;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofemotionassocietedwithdisease,emotionassociatedwithdisease];48
salmonella;red_wolves;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,agentcompeteswithagent];48
salmonella;food_products;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,inverseofagriculturalproductcomingfromvertebrate];48
salmonella;wild_rabbits;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaltypehasanimal];48
salmonella;domestic_pets;[bacteriacancauseillnessfromfood,agriculturalproductcomingfromvertebrate,animaltypehasanimal];48
salmonella;cheeses;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,inverseofagriculturalproductcookedwithagricultureproduct];48
salmonella;acne;[bacteriaisthecausativeagentofphysiologicalcondition,inverseoffoodcancausedisease,foodcancausedisease];48
salmonella;vast_herds;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,isoneoccurrenceof];48
salmonella;brown_bears;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpredators];48
salmonella;animals;[bacteriacancauseillnessfromfood,agriculturalproductcomingfromvertebrate,generalizationof];48
salmonella;domestic_rabbits;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaltypehasanimal];48
salmonella;breast_diseases;[bacteriaisthecausativeagentofphysiologicalcondition,inverseoffooddecreasestheriskofdisease,fooddecreasestheriskofdisease];48
salmonella;inflammation;[bacteriaisthecausativeagentofphysiologicalcondition,inverseoffoodcancausedisease,foodcancausedisease];48
e__coli;symptoms;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];48
salmonella;broccoli;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,agriculturalproductcookedwithagriculturalproduct];48
salmonella;orang_utans;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpreyson];48
salmonella;toads;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpredators];48
salmonella;warthog;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaltypehasanimal];48
